	#%Freq (Hz)	%Mic/Source_Real	%Mic/Source_Imag
19.275000000000004E+3	-229.802376355816230E-6	-35.358590566054470E-6
19.275500000000004E+3	-278.632181798328740E-6	-35.570517840145954E-6
19.276000000000004E+3	-307.796239659770370E-6	5.159834068162855E-6
19.276500000000004E+3	-252.362120496187740E-6	-48.507898726597728E-6
19.277000000000004E+3	-278.549978021818870E-6	-53.300084075875325E-6
19.277500000000004E+3	-295.105358988477710E-6	-40.312916236674472E-6
19.278000000000004E+3	-259.630097343061510E-6	-43.154753653268821E-6
19.278500000000004E+3	-229.279332878889070E-6	-22.576656890847586E-6
19.279000000000004E+3	-257.553106429510540E-6	-22.764735821318055E-6
19.279500000000004E+3	-230.852111427628680E-6	-21.134906439798523E-6
19.280000000000004E+3	-286.622574481364870E-6	3.908631596215044E-6
19.280500000000004E+3	-293.483989132529990E-6	-39.999655836169058E-6
19.281000000000004E+3	-219.167334449894820E-6	6.491195028836813E-6
19.281500000000004E+3	-256.950470098624890E-6	-69.398088703277554E-6
19.282000000000004E+3	-292.252819450115350E-6	-32.791434894596509E-6
19.282500000000004E+3	-280.432531388923530E-6	-33.214419864361029E-6
19.283000000000004E+3	-277.243932812565300E-6	-21.284638143346466E-6
19.283500000000004E+3	-293.999126909279560E-6	-41.655484575915405E-6
19.284000000000004E+3	-278.400462696054310E-6	-40.997400358921262E-6
19.284500000000004E+3	-273.617045998209510E-6	-37.008560054224990E-6
19.285000000000004E+3	-275.990150235476070E-6	-35.591611815693199E-6
19.285500000000004E+3	-241.876625420214610E-6	-57.603082087271934E-6
19.286000000000004E+3	-272.599772402844320E-6	-48.768211654221166E-6
19.286500000000004E+3	-249.739613924793610E-6	-59.554712336134034E-6
19.287000000000004E+3	-252.246605048765290E-6	-16.328273007754885E-6
19.287500000000004E+3	-267.341026794774500E-6	10.382588873643207E-6
19.288000000000004E+3	-273.858184510963720E-6	-72.303534014664034E-6
19.288500000000004E+3	-241.398170254356030E-6	-8.499170381274996E-6
19.289000000000004E+3	-234.713374510945310E-6	-45.652990336117362E-6
19.289500000000004E+3	-280.276715908696190E-6	-25.664281539774933E-6
19.290000000000004E+3	-276.702553342380850E-6	-22.291652030147560E-6
19.290500000000004E+3	-242.569054867203540E-6	-77.741118275079400E-6
19.291000000000004E+3	-277.361252927170100E-6	-23.900417194291559E-6
19.291500000000004E+3	-224.980260227263460E-6	-68.105341929747374E-6
19.292000000000004E+3	-259.015922482306500E-6	-32.538855499138462E-6
19.292500000000004E+3	-264.108030702461390E-6	-44.862903400569011E-6
19.293000000000004E+3	-283.354027476424770E-6	-16.771093368031808E-6
19.293500000000004E+3	-283.843014549548510E-6	-30.231166512118058E-6
19.294000000000004E+3	-263.054581557402150E-6	9.444648114920425E-6
19.294500000000004E+3	-273.218145985885800E-6	-75.953886261422455E-6
19.295000000000004E+3	-297.468266902008910E-6	-60.363644419670720E-6
19.295500000000004E+3	-288.252050929536700E-6	-41.732827862694676E-6
19.296000000000004E+3	-270.537578352202830E-6	-22.490660751205469E-6
19.296500000000004E+3	-262.272889546761420E-6	-59.826435060260962E-6
19.297000000000004E+3	-274.462192266864490E-6	-7.846689106198813E-6
19.297500000000004E+3	-276.547622952353530E-6	-89.737271025516047E-6
19.298000000000004E+3	-291.708000234366460E-6	-49.578373152013858E-6
19.298500000000004E+3	-261.888263137753390E-6	-11.918412061245245E-6
19.299000000000004E+3	-233.567124138109690E-6	-19.217224571692289E-6
19.299500000000004E+3	-292.332348240915290E-6	-30.420091544913638E-6
19.300000000000004E+3	-297.561787329218750E-6	-24.304659232447504E-6
19.300500000000004E+3	-268.827976180473500E-6	-40.484491265588099E-6
19.301000000000004E+3	-231.893703668356920E-6	-67.069798524998868E-6
19.301500000000004E+3	-280.226612645427670E-6	-87.519680806055506E-6
19.302000000000004E+3	-254.100240564854110E-6	-91.573696248439327E-6
19.302500000000004E+3	-281.095010342217020E-6	-23.744555051645293E-6
19.303000000000004E+3	-295.853234274535050E-6	-43.771076831280587E-6
19.303500000000004E+3	-237.964959802871500E-6	-31.481653545265715E-6
19.304000000000004E+3	-279.036173066203490E-6	-84.372334176708872E-6
19.304500000000004E+3	-238.985571466856980E-6	-110.756706359724720E-6
19.305000000000004E+3	-271.701173572905240E-6	-39.720597629794969E-6
19.305500000000004E+3	-254.194705873855470E-6	-57.078350709980240E-6
19.306000000000004E+3	-253.806987409394240E-6	-44.334849917174968E-6
19.306500000000004E+3	-244.929047712824210E-6	8.818772385375027E-6
19.307000000000004E+3	-265.430120788512800E-6	-64.163817317077382E-6
19.307500000000004E+3	-268.545657902832500E-6	-91.689930084861663E-6
19.308000000000004E+3	-262.194372240380550E-6	-90.542567453334499E-6
19.308500000000004E+3	-279.693542375004410E-6	-108.509596058777480E-6
19.309000000000004E+3	-282.640203571366430E-6	-40.209122717080280E-6
19.309500000000004E+3	-264.087442736010110E-6	-65.826582408983660E-6
19.310000000000004E+3	-268.740175136008840E-6	-45.824322817101223E-6
19.310500000000004E+3	-223.072519211606620E-6	-99.605589666139883E-6
19.311000000000004E+3	-250.684819179737110E-6	-76.189900639298639E-6
19.311500000000004E+3	-259.892178425226590E-6	-39.404995433775980E-6
19.312000000000004E+3	-259.923828617270460E-6	-79.740327956571682E-6
19.312500000000004E+3	-267.414963167681950E-6	-29.513120024209288E-6
19.313000000000004E+3	-247.478656574751140E-6	-66.130326045001116E-6
19.313500000000004E+3	-260.839786213228870E-6	-68.431578078188910E-6
19.314000000000004E+3	-234.167772998708960E-6	-93.625816222594815E-6
19.314500000000004E+3	-271.223680028520490E-6	-51.735930251878755E-6
19.315000000000004E+3	-257.966133789276090E-6	-81.360706922757725E-6
19.315500000000004E+3	-236.079190973502030E-6	-93.945480466333083E-6
19.316000000000004E+3	-225.703573305265840E-6	-99.566733442350990E-6
19.316500000000004E+3	-276.047102506581640E-6	-85.165577515839352E-6
19.317000000000004E+3	-274.639657677139930E-6	-68.222732814178315E-6
19.317500000000004E+3	-266.381538685381450E-6	-52.325752067941057E-6
19.318000000000004E+3	-264.650685928446000E-6	-73.738607200388851E-6
19.318500000000004E+3	-280.844244082577210E-6	-25.760201567763746E-6
19.319000000000004E+3	-269.762257946304770E-6	-89.352675591231539E-6
19.319500000000004E+3	-272.580072101561070E-6	-29.009144841544354E-6
19.320000000000004E+3	-271.098861350355140E-6	-62.472399219714613E-6
19.320500000000004E+3	-273.869879484014790E-6	-33.847065359865743E-6
19.321000000000004E+3	-239.498910406401300E-6	-111.091106183738140E-6
19.321500000000004E+3	-281.936021850008560E-6	-49.758840013231581E-6
19.322000000000004E+3	-252.349737238523070E-6	-56.027049646310003E-6
19.322500000000004E+3	-294.686513201099300E-6	-63.383995205888022E-6
19.323000000000004E+3	-290.814777457096180E-6	-93.723400922763220E-6
19.323500000000004E+3	-296.416446050776860E-6	-71.763366704387488E-6
19.324000000000004E+3	-280.397130749335610E-6	-55.842995944683805E-6
19.324500000000004E+3	-310.501817523305970E-6	-56.331275780034381E-6
19.325000000000004E+3	-251.700060137369040E-6	-60.174814836675676E-6
19.325500000000004E+3	-317.596296625620830E-6	-62.075464280245398E-6
19.326000000000004E+3	-280.455635554045460E-6	-44.081307745855363E-6
19.326500000000004E+3	-272.857057567002050E-6	-131.600855856397880E-6
19.327000000000004E+3	-292.951140382004860E-6	-74.566130823232500E-6
19.327500000000004E+3	-282.561932208942060E-6	-117.521857004453570E-6
19.328000000000004E+3	-268.154231097819750E-6	-64.115308639277769E-6
19.328500000000004E+3	-268.380811835789650E-6	-59.716531577296167E-6
19.329000000000004E+3	-303.269014785741320E-6	-62.539485392319388E-6
19.329500000000004E+3	-293.842840917797900E-6	-96.970821593765679E-6
19.330000000000004E+3	-299.912193278447990E-6	-137.650409302714480E-6
19.330500000000004E+3	-252.022421994272450E-6	-81.558158962642604E-6
19.331000000000004E+3	-290.533448828272990E-6	-26.899283107693075E-6
19.331500000000004E+3	-246.287323753567070E-6	-110.685533146237080E-6
19.332000000000004E+3	-298.004278277449300E-6	-71.511956331633228E-6
19.332500000000004E+3	-300.378223295572040E-6	-149.090871795388070E-6
19.333000000000004E+3	-290.026575408324910E-6	-54.099128413190954E-6
19.333500000000004E+3	-263.601229142602330E-6	-68.720661010265505E-6
19.334000000000004E+3	-276.636582960662460E-6	-64.169527707840372E-6
19.334500000000004E+3	-249.138253766939200E-6	-108.113228776238510E-6
19.335000000000004E+3	-231.989659469748200E-6	-154.167328515748600E-6
19.335500000000004E+3	-320.356636763802160E-6	-131.741848567094270E-6
19.336000000000004E+3	-257.265872904923760E-6	-128.076607299354630E-6
19.336500000000004E+3	-279.096253889459370E-6	-107.107137664501870E-6
19.337000000000004E+3	-276.773545685221150E-6	-108.022779095457990E-6
19.337500000000004E+3	-296.494399641482140E-6	-96.874633384785587E-6
19.338000000000004E+3	-266.578066351834350E-6	-88.079959552239391E-6
19.338500000000004E+3	-272.685814605308010E-6	-139.134312902579210E-6
19.339000000000004E+3	-287.812785650292630E-6	-81.940193904526487E-6
19.339500000000004E+3	-307.427705740456940E-6	-73.412522429120737E-6
19.340000000000004E+3	-256.981294928723140E-6	-121.886109186325890E-6
19.340500000000004E+3	-287.855334683799180E-6	-64.298967617157054E-6
19.341000000000004E+3	-294.678352513619360E-6	-151.266068142912700E-6
19.341500000000004E+3	-287.270446918936980E-6	-89.854073837223767E-6
19.342000000000004E+3	-284.266326728837160E-6	-60.395343142349272E-6
19.342500000000004E+3	-275.805841019025700E-6	-121.906162020830380E-6
19.343000000000004E+3	-259.135967517803030E-6	-61.098859704185720E-6
19.343500000000004E+3	-238.818173275704190E-6	-136.500451183445190E-6
19.344000000000004E+3	-310.478132234366300E-6	-108.334709959863440E-6
19.344500000000004E+3	-256.916948580880610E-6	-109.521911449780890E-6
19.345000000000004E+3	-274.439405089137440E-6	-83.100078810708882E-6
19.345500000000004E+3	-281.014684982209950E-6	-112.687380027732590E-6
19.346000000000004E+3	-310.130895089424880E-6	-73.554822127819321E-6
19.346500000000004E+3	-317.171007140931120E-6	-78.457472408720701E-6
19.347000000000004E+3	-273.546672061231260E-6	-116.888695358094070E-6
19.347500000000004E+3	-267.585360870832170E-6	-103.600048641438920E-6
19.348000000000004E+3	-304.108031955947910E-6	-130.246644832754210E-6
19.348500000000004E+3	-269.229213320592100E-6	-94.403864893435405E-6
19.349000000000004E+3	-307.520955900185380E-6	-127.771359488256400E-6
19.349500000000004E+3	-290.383554154581180E-6	-110.806707587239230E-6
19.350000000000004E+3	-314.613696786364440E-6	-120.146338773021300E-6
19.350500000000004E+3	-260.239717325436570E-6	-152.262612790280930E-6
19.351000000000004E+3	-286.756044935694860E-6	-92.903507832801921E-6
19.351500000000004E+3	-334.534823789915830E-6	-127.463705676763440E-6
19.352000000000004E+3	-269.853354639967860E-6	-97.582735025015776E-6
19.352500000000004E+3	-324.257606155733080E-6	-129.062920635842810E-6
19.353000000000004E+3	-301.515648273819150E-6	-116.729107380453300E-6
19.353500000000004E+3	-277.011101921636190E-6	-110.964310913537000E-6
19.354000000000004E+3	-280.004917953147510E-6	-162.161625998401900E-6
19.354500000000004E+3	-243.747782242793050E-6	-140.029142037407910E-6
19.355000000000004E+3	-328.200393634940520E-6	-112.228777931719930E-6
19.355500000000004E+3	-298.074645456302340E-6	-131.611175455886480E-6
19.356000000000004E+3	-284.468788530892510E-6	-114.709202783803780E-6
19.356500000000004E+3	-288.506450148246750E-6	-76.048407682023924E-6
19.357000000000004E+3	-303.744085065275080E-6	-41.633089949903130E-6
19.357500000000004E+3	-298.759892044528580E-6	-112.633807238089730E-6
19.358000000000004E+3	-285.358568861630040E-6	-116.954531658043390E-6
19.358500000000004E+3	-293.110683805736070E-6	-114.632863231077680E-6
19.359000000000004E+3	-268.006764441865870E-6	-117.505922720433700E-6
19.359500000000004E+3	-292.588650675186130E-6	-125.106302559428540E-6
19.360000000000004E+3	-296.632956348603570E-6	-133.361781364360260E-6
19.360500000000004E+3	-269.486729426079640E-6	-154.964295189236450E-6
19.361000000000004E+3	-326.612014533069030E-6	-107.619165330319730E-6
19.361500000000004E+3	-325.135344717372540E-6	-151.154566993910370E-6
19.362000000000004E+3	-275.356505892250870E-6	-102.984217920017700E-6
19.362500000000004E+3	-299.976787577386260E-6	-134.498522464193200E-6
19.363000000000004E+3	-265.981620503775360E-6	-164.067444280242480E-6
19.363500000000004E+3	-314.087140350786330E-6	-141.316089203848270E-6
19.364000000000004E+3	-333.202475575585040E-6	-128.115581928662120E-6
19.364500000000004E+3	-278.372812462891110E-6	-161.520520495065570E-6
19.365000000000004E+3	-306.770251488957910E-6	-104.808581213089720E-6
19.365500000000004E+3	-279.407385724979700E-6	-72.247669729319191E-6
19.366000000000004E+3	-283.333879019176650E-6	-132.732250182394050E-6
19.366500000000004E+3	-313.745139664319860E-6	-130.443133774664600E-6
19.367000000000004E+3	-313.733569883579740E-6	-91.341968855111026E-6
19.367500000000004E+3	-276.060253245960940E-6	-136.871366413220130E-6
19.368000000000004E+3	-285.211901848137300E-6	-122.020825966808680E-6
19.368500000000004E+3	-299.923933928603790E-6	-56.699718363602883E-6
19.369000000000004E+3	-310.632585483371940E-6	-144.371693083307210E-6
19.369500000000004E+3	-329.027754705896970E-6	-141.552056539822710E-6
19.370000000000004E+3	-281.340061408731170E-6	-133.185066451676190E-6
19.370500000000004E+3	-272.996945439756610E-6	-162.594635802935180E-6
19.371000000000004E+3	-301.186195474652140E-6	-110.882119750234790E-6
19.371500000000004E+3	-299.186571997607220E-6	-115.567480047430120E-6
19.372000000000004E+3	-304.464894763195610E-6	-76.656218965594889E-6
19.372500000000004E+3	-294.945975066905600E-6	-106.038393459631120E-6
19.373000000000004E+3	-301.666386041447800E-6	-105.568549210798930E-6
19.373500000000004E+3	-321.874320852414880E-6	-131.276945225455870E-6
19.374000000000004E+3	-283.635272109783730E-6	-155.749266700756290E-6
19.374500000000004E+3	-293.468614068233450E-6	-103.642406536578380E-6
19.375000000000004E+3	-313.992660929961010E-6	-118.741477151435920E-6
19.375500000000004E+3	-276.876581619957880E-6	-131.155212529216160E-6
19.376000000000004E+3	-262.833446988774300E-6	-128.582866001348350E-6
19.376500000000004E+3	-336.772539016031240E-6	-144.208950128946850E-6
19.377000000000004E+3	-322.364596826123140E-6	-154.753874497183830E-6
19.377500000000004E+3	-310.216583519307890E-6	-127.319245178560510E-6
19.378000000000004E+3	-341.703420023114820E-6	-125.432454291700640E-6
19.378500000000004E+3	-325.522510979289880E-6	-75.488931924719556E-6
19.379000000000004E+3	-316.215095249671870E-6	-100.998847135754470E-6
19.379500000000004E+3	-318.284944426504890E-6	-64.395772777567885E-6
19.380000000000004E+3	-322.284754133165680E-6	-133.731473500036540E-6
19.380500000000004E+3	-297.079513475063420E-6	-158.887104299043820E-6
19.381000000000004E+3	-304.126996892084070E-6	-133.824251985812640E-6
19.381500000000004E+3	-325.514435454602390E-6	-145.557108701598090E-6
19.382000000000004E+3	-275.401459441718760E-6	-118.597554179875010E-6
19.382500000000004E+3	-313.673591657892370E-6	-129.181664831826030E-6
19.383000000000004E+3	-298.747298030189100E-6	-145.330781222759110E-6
19.383500000000004E+3	-350.059796064718110E-6	-104.582245072785670E-6
19.384000000000004E+3	-330.845578604494040E-6	-115.736845248678890E-6
19.384500000000004E+3	-316.613571757456580E-6	-133.955523118528530E-6
19.385000000000004E+3	-351.499275345817020E-6	-101.093229946107090E-6
19.385500000000004E+3	-350.561778664929350E-6	-107.416844335589590E-6
19.386000000000004E+3	-344.806774474699400E-6	-132.178349635411490E-6
19.386500000000004E+3	-326.029226052797930E-6	-106.209567595875220E-6
19.387000000000004E+3	-282.032055700314140E-6	-152.760630360886990E-6
19.387500000000004E+3	-303.072716120217370E-6	-128.296776460705380E-6
19.388000000000004E+3	-313.773674030980170E-6	-150.820140034183170E-6
19.388500000000004E+3	-331.778672872086140E-6	-116.179588451988760E-6
19.389000000000004E+3	-338.306773555585660E-6	-142.108730405002270E-6
19.389500000000004E+3	-282.825252021272290E-6	-156.144781441578640E-6
19.390000000000004E+3	-343.084300410170930E-6	-111.262761667282680E-6
19.390500000000004E+3	-324.446919304073940E-6	-121.279591463430360E-6
19.391000000000004E+3	-295.218840989192330E-6	-146.177030208774790E-6
19.391500000000004E+3	-343.854708536759260E-6	-94.629850380754561E-6
19.392000000000004E+3	-340.402264072461990E-6	-108.079156923503970E-6
19.392500000000004E+3	-333.273719722699870E-6	-152.676607275268920E-6
19.393000000000004E+3	-324.974610098722690E-6	-156.298412157894100E-6
19.393500000000004E+3	-327.838685266926860E-6	-120.078384810626530E-6
19.394000000000004E+3	-345.873502814635050E-6	-129.173509291075840E-6
19.394500000000004E+3	-320.231747799935180E-6	-147.262949655574720E-6
19.395000000000004E+3	-362.181188943658130E-6	-91.460636381643002E-6
19.395500000000004E+3	-308.022616683396600E-6	-150.813783118511680E-6
19.396000000000004E+3	-307.962615322513000E-6	-116.396606068513740E-6
19.396500000000004E+3	-301.270004573929150E-6	-144.794767626703670E-6
19.397000000000004E+3	-320.075451469859830E-6	-76.907047591283657E-6
19.397500000000004E+3	-350.166057285148910E-6	-91.657385080206973E-6
19.398000000000004E+3	-333.369815311562210E-6	-135.642452184810160E-6
19.398500000000004E+3	-334.212709887037030E-6	-81.702841323308368E-6
19.399000000000004E+3	-329.556319411418920E-6	-98.518535074860743E-6
19.399500000000004E+3	-361.805698309319150E-6	-136.780595834691730E-6
19.400000000000004E+3	-357.814002697375440E-6	-125.036323093530340E-6
19.400500000000004E+3	-314.315703090615750E-6	-106.382003745346760E-6
19.401000000000004E+3	-373.807048579988810E-6	-100.798731087565240E-6
19.401500000000004E+3	-303.954725858584010E-6	-115.842142210865910E-6
19.402000000000004E+3	-346.835147325805670E-6	-105.090673334966910E-6
19.402500000000004E+3	-358.170458397712630E-6	-99.311846404320491E-6
19.403000000000004E+3	-335.434029303485650E-6	-87.885328994663126E-6
19.403500000000004E+3	-339.229488934883760E-6	-94.193552165707062E-6
19.404000000000004E+3	-341.294900261271690E-6	-124.957521047452390E-6
19.404500000000004E+3	-335.348683925338960E-6	-107.407036625567280E-6
19.405000000000004E+3	-348.917235849058670E-6	-104.946276777950640E-6
19.405500000000004E+3	-416.551158731118340E-6	-92.311664267962336E-6
19.406000000000004E+3	-362.494288692801210E-6	-145.316466834746140E-6
19.406500000000004E+3	-339.975455557561740E-6	-150.214897137946200E-6
19.407000000000004E+3	-369.171650273701370E-6	-121.179543877372550E-6
19.407500000000004E+3	-377.490632418596790E-6	-105.628556142147230E-6
19.408000000000004E+3	-387.064534971869820E-6	-79.645465217570725E-6
19.408500000000004E+3	-364.092266260669760E-6	-128.976976078834230E-6
19.409000000000004E+3	-371.087923861343910E-6	-101.606719947217400E-6
19.409500000000004E+3	-350.154377600213770E-6	-122.662656088642400E-6
19.410000000000004E+3	-339.341979427155210E-6	-136.023809454742880E-6
19.410500000000004E+3	-364.434685664459690E-6	-80.915269102886276E-6
19.411000000000004E+3	-314.375406828096310E-6	-108.511346405264590E-6
19.411500000000004E+3	-364.578421014113230E-6	-144.280397295249860E-6
19.412000000000004E+3	-329.346106278403340E-6	-138.714879899595360E-6
19.412500000000004E+3	-351.688436331071440E-6	-106.745112196082040E-6
19.413000000000004E+3	-372.317222604671180E-6	-162.098466636841340E-6
19.413500000000004E+3	-334.181945863267770E-6	-136.377028527420360E-6
19.414000000000004E+3	-358.265831625120250E-6	-129.112785361032680E-6
19.414500000000004E+3	-393.188542164243560E-6	-133.055847392745820E-6
19.415000000000004E+3	-360.026815608895420E-6	-115.322748072808670E-6
19.415500000000004E+3	-358.925633686865470E-6	-99.812017959574568E-6
19.416000000000004E+3	-391.088374965924790E-6	-119.264912009486010E-6
19.416500000000004E+3	-405.515527196002790E-6	-102.426089167442040E-6
19.417000000000004E+3	-381.420177533563250E-6	-154.930635767494570E-6
19.417500000000004E+3	-344.062239877000490E-6	-69.452329652065870E-6
19.418000000000004E+3	-362.545477760342710E-6	-72.132820034134001E-6
19.418500000000004E+3	-398.597835806453170E-6	-97.594456432693495E-6
19.419000000000004E+3	-368.020578474656240E-6	-87.519516275971505E-6
19.419500000000004E+3	-354.114752698852780E-6	-107.699261161621830E-6
19.420000000000004E+3	-406.664475327479950E-6	-130.283739790794790E-6
19.420500000000004E+3	-378.012305421352600E-6	-119.490137603229660E-6
19.421000000000004E+3	-393.295979258171350E-6	-120.951692317538170E-6
19.421500000000004E+3	-373.439934152487120E-6	-106.058841634988470E-6
19.422000000000004E+3	-382.771186003305600E-6	-98.046978602191797E-6
19.422500000000004E+3	-401.114034098001650E-6	-116.277233443282610E-6
19.423000000000004E+3	-364.518771421887720E-6	-170.472306226970770E-6
19.423500000000004E+3	-402.887046541709120E-6	-103.965636185962900E-6
19.424000000000004E+3	-404.269838514302390E-6	-119.817280910814580E-6
19.424500000000004E+3	-410.148943046450600E-6	-157.251438282222570E-6
19.425000000000004E+3	-406.332734826145810E-6	-109.021728969444880E-6
19.425500000000004E+3	-403.430080241117870E-6	-140.901507307910850E-6
19.426000000000004E+3	-397.345828834470960E-6	-165.487039545303880E-6
19.426500000000004E+3	-383.438834093117220E-6	-127.602497593292950E-6
19.427000000000004E+3	-394.948212987632470E-6	-143.603999667107110E-6
19.427500000000004E+3	-368.704450585184970E-6	-97.002543629485074E-6
19.428000000000004E+3	-396.189827131413410E-6	-101.532969644732510E-6
19.428500000000004E+3	-346.358554362299020E-6	-97.487668790822375E-6
19.429000000000004E+3	-425.073288335489040E-6	-118.338648173561640E-6
19.429500000000004E+3	-375.657890695073300E-6	-79.995287789814870E-6
19.430000000000004E+3	-435.542705558436680E-6	-64.960006046940714E-6
19.430500000000004E+3	-373.923900954526440E-6	-130.203148407627080E-6
19.431000000000004E+3	-348.604608186946960E-6	-102.998067350914170E-6
19.431500000000004E+3	-382.532722506935180E-6	-71.979232441153046E-6
19.432000000000004E+3	-402.825842428897200E-6	-95.211583295062594E-6
19.432500000000004E+3	-418.792362525994870E-6	-110.333717593788020E-6
19.433000000000004E+3	-408.767850284622430E-6	-116.824049613063640E-6
19.433500000000004E+3	-422.911527644368080E-6	-132.963181585796690E-6
19.434000000000004E+3	-412.928191517167320E-6	-98.682802570523130E-6
19.434500000000004E+3	-400.678829790146330E-6	-68.444793248218614E-6
19.435000000000004E+3	-378.971548250947870E-6	-91.450308148721153E-6
19.435500000000004E+3	-408.679832400650970E-6	-163.415713321143700E-6
19.436000000000004E+3	-409.572398635340970E-6	-119.501171006715630E-6
19.436500000000004E+3	-432.334349628243600E-6	-133.015978366599760E-6
19.437000000000004E+3	-370.759310981063940E-6	-166.926683831900520E-6
19.437500000000004E+3	-384.828819908508040E-6	-144.174024607035490E-6
19.438000000000004E+3	-438.264520137877540E-6	-113.799355361795950E-6
19.438500000000004E+3	-412.979272444206520E-6	-65.970063167221447E-6
19.439000000000004E+3	-426.583588300881230E-6	-118.209189158932140E-6
19.439500000000004E+3	-434.290447133131350E-6	-91.280527089116257E-6
19.440000000000004E+3	-414.975085702230620E-6	-78.171014286053969E-6
19.440500000000004E+3	-438.508122808455680E-6	-80.953003995400265E-6
19.441000000000004E+3	-435.250972397730080E-6	-95.353584400328158E-6
19.441500000000004E+3	-493.517318074151940E-6	-127.657239692254500E-6
19.442000000000004E+3	-392.116232571883060E-6	-104.661346731312600E-6
19.442500000000004E+3	-483.223820891604440E-6	-158.317209444786300E-6
19.443000000000004E+3	-430.742129411651500E-6	-77.461928241245718E-6
19.443500000000004E+3	-435.270416558135880E-6	-70.716329077289526E-6
19.444000000000004E+3	-426.534383863864040E-6	-159.820481496048870E-6
19.444500000000004E+3	-442.122208720328330E-6	-108.155271681606330E-6
19.445000000000004E+3	-408.600462243754840E-6	-128.347764930554890E-6
19.445500000000004E+3	-406.044174695486040E-6	-78.512786732018721E-6
19.446000000000004E+3	-427.757037048810810E-6	-87.959893454232760E-6
19.446500000000004E+3	-424.897600704971590E-6	-77.260334602359711E-6
19.447000000000004E+3	-463.379495667553640E-6	-143.766957907737130E-6
19.447500000000004E+3	-462.532975476809550E-6	-140.050589090524340E-6
19.448000000000004E+3	-414.070101928411730E-6	-119.725314757826230E-6
19.448500000000004E+3	-457.597023140602520E-6	-166.699507041398960E-6
19.449000000000004E+3	-402.545950005404450E-6	-107.809884819829770E-6
19.449500000000004E+3	-435.472053651696650E-6	-124.203002007282200E-6
19.450000000000004E+3	-453.020973321806500E-6	-108.635545299434780E-6
19.450500000000004E+3	-445.266497871044730E-6	-96.571153378115107E-6
19.451000000000004E+3	-420.792568895338460E-6	-116.634576418699320E-6
19.451500000000004E+3	-443.650641375539940E-6	-132.703756290204070E-6
19.452000000000004E+3	-447.299408464402340E-6	-79.047504185006832E-6
19.452500000000004E+3	-416.718602593262840E-6	-95.656593756040761E-6
19.453000000000004E+3	-463.528025117772990E-6	-77.575499683013149E-6
19.453500000000004E+3	-473.686622985730730E-6	-116.948790841409220E-6
19.454000000000004E+3	-471.480380256689340E-6	-151.861376714474520E-6
19.454500000000004E+3	-450.033437162026110E-6	-121.253950293388810E-6
19.455000000000004E+3	-432.789612085380090E-6	-113.631736592431670E-6
19.455500000000004E+3	-471.990689787694990E-6	-152.194416921848010E-6
19.456000000000004E+3	-476.478240115704790E-6	-79.626493528352801E-6
19.456500000000004E+3	-413.648963891488400E-6	-112.931152307429970E-6
19.457000000000004E+3	-481.604432683598700E-6	-74.494516433083806E-6
19.457500000000004E+3	-465.650883691555490E-6	-41.803726984610084E-6
19.458000000000004E+3	-489.071693789993550E-6	-116.303122905648510E-6
19.458500000000004E+3	-399.479420356175920E-6	-99.985183316794659E-6
19.459000000000004E+3	-478.010968317855380E-6	-93.636605825896728E-6
19.459500000000004E+3	-484.128345124314010E-6	-91.439365419495244E-6
19.460000000000004E+3	-484.627109798543310E-6	-41.724875791986386E-6
19.460500000000004E+3	-474.345385184872100E-6	-113.944322437981610E-6
19.461000000000004E+3	-513.610328867189510E-6	-102.997727647609510E-6
19.461500000000004E+3	-455.077023803222060E-6	-115.775819785635660E-6
19.462000000000004E+3	-440.675336842097200E-6	-110.954641572980960E-6
19.462500000000004E+3	-485.764885431278390E-6	-48.940766192417138E-6
19.463000000000004E+3	-435.263855183125180E-6	-59.959224256839430E-6
19.463500000000004E+3	-423.127296242496280E-6	-67.595765900417041E-6
19.464000000000004E+3	-462.899055685831500E-6	-69.290721493953810E-6
19.464500000000004E+3	-497.560217696363730E-6	-100.491108285071650E-6
19.465000000000004E+3	-478.768109261005160E-6	-26.039258262579402E-6
19.465500000000004E+3	-488.256272379471690E-6	-52.987634989370275E-6
19.466000000000004E+3	-512.173573037867580E-6	-94.303292809546312E-6
19.466500000000004E+3	-450.318796122214760E-6	-93.096596183096873E-6
19.467000000000004E+3	-452.647920970260320E-6	-80.814174430987032E-6
19.467500000000004E+3	-465.586402828685590E-6	-100.334285249486000E-6
19.468000000000004E+3	-516.963444281679100E-6	-77.640868544887279E-6
19.468500000000004E+3	-474.614251809263210E-6	-70.899845017905787E-6
19.469000000000004E+3	-489.472078143382410E-6	-56.331746396908479E-6
19.469500000000004E+3	-465.437799374209260E-6	-37.060631365330637E-6
19.470000000000004E+3	-494.351764726084510E-6	-32.504923099655565E-6
19.470500000000004E+3	-466.292448621053700E-6	-74.056102233080641E-6
19.471000000000004E+3	-466.207421443943220E-6	-39.538661150074921E-6
19.471500000000004E+3	-470.450488609561310E-6	-15.197535448485349E-6
19.472000000000004E+3	-523.146989865743020E-6	-60.683561533928698E-6
19.472500000000004E+3	-469.058439231791620E-6	-77.916455398669991E-6
19.473000000000004E+3	-445.173136825376970E-6	-59.434167875697393E-6
19.473500000000004E+3	-481.764592456037170E-6	-69.750658446479362E-6
19.474000000000004E+3	-467.172547987559370E-6	-46.277983387112014E-6
